Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,City,State,Country,Previous Defaults,Marital Status Change,Risk Rating,Risk_Level
39,Female,High School,Single,117217.0,659.0,7799.0,Auto,Employed,17,Good,0.3067612073353383,86523.0,0.0,West Jeffreyfurt,CA,Zambia,2.0,1,Medio,2
27,Female,Bachelor's,Single,117555.0,659.0,27489.0,Home,Employed,0,Poor,0.5535993553315228,186467.0,4.0,Thompsonstad,AR,Slovenia,1.0,2,Medio,2
53,Female,PhD,Divorced,31654.0,645.0,38221.0,Business,Unemployed,15,Fair,0.5138506494519568,96027.0,0.0,New Meganfurt,AR,Colombia,4.0,0,Alto,0
34,Non-binary,Master's,Single,99845.0,796.0,37891.0,Business,Unemployed,10,Poor,0.2848619446692019,273085.0,0.0,South Oscar,PW,Bouvet Island (Bouvetoya),3.0,0,Alto,0
29,Non-binary,High School,Married,66971.0,709.0,25326.0,Home,Employed,0,Poor,0.38767336120253915,151112.0,4.0,New Candice,FL,Saint Vincent and the Grenadines,2.0,0,Bajo,1
26,Female,Bachelor's,Married,105694.0,685.0,18794.0,Business,Unemployed,0,Good,0.32022384290087424,23653.0,3.0,Margarettown,MS,Japan,2.0,2,Bajo,1
43,Non-binary,High School,Widowed,110855.0,647.0,47202.0,Auto,Self-employed,9,Excellent,0.5234626286291568,259672.0,2.0,East Crystalland,OR,China,3.0,1,Alto,0
63,Female,High School,Widowed,79220.0,688.0,33483.0,Home,Employed,7,Fair,0.30798116255634966,225436.0,3.0,West Antonioville,TN,Falkland Islands (Malvinas),2.0,2,Bajo,1
40,Non-binary,PhD,Single,36462.0,795.0,11803.0,Business,Self-employed,6,Excellent,0.304785790098677,275977.0,2.0,Jordanshire,NV,United Kingdom,4.0,1,Alto,0
47,Male,Master's,Single,29442.0,790.0,47083.0,Business,Employed,14,Good,0.24705034277317164,85377.0,3.0,Richchester,PW,Suriname,2.0,2,Alto,0
54,Non-binary,High School,Widowed,116666.0,667.0,14997.0,Auto,Self-employed,6,Fair,0.38808660041477017,135539.0,4.0,East Jimmymouth,MN,Czech Republic,4.0,1,Alto,0
20,Female,High School,Widowed,29635.0,715.0,23199.0,Home,Self-employed,12,Excellent,0.18932884323593183,291653.0,2.0,Port Sandraport,KS,Norway,1.0,2,Alto,0
53,Female,Bachelor's,Widowed,48432.0,724.0,25236.0,Home,Employed,19,Good,0.3560137678056863,137318.0,2.0,Careystad,VI,Netherlands,0.0,2,Bajo,1
42,Female,PhD,Divorced,20207.0,753.0,25012.0,Personal,Self-employed,17,Poor,0.26436402832359573,171961.0,3.0,Williamsfort,SD,Jordan,2.0,1,Alto,0
54,Male,PhD,Divorced,56366.0,767.0,10059.0,Personal,Unemployed,1,Good,0.50378578282968,278832.0,2.0,Cindymouth,WY,Yemen,1.0,2,Bajo,1
20,Male,Bachelor's,Single,65406.0,681.0,24184.0,Personal,Unemployed,4,Poor,0.13533237702510162,285040.0,3.0,New Jenniferberg,FL,Togo,1.0,0,Bajo,1
37,Male,High School,Divorced,51058.0,793.0,27730.0,Home,Unemployed,1,Excellent,0.5862527798956345,144059.0,0.0,Lake Todd,ID,Saudi Arabia,2.0,2,Bajo,1
58,Male,High School,Divorced,34620.0,610.0,32400.0,Personal,Employed,3,Excellent,0.4710678316456093,94326.0,3.0,East Joseph,MI,Sierra Leone,4.0,2,Alto,0
39,Male,PhD,Widowed,75313.0,672.0,18578.0,Home,Employed,2,Poor,0.2593670217486075,170754.0,4.0,East Monicaton,MA,Philippines,1.0,1,Medio,2
40,Male,Bachelor's,Married,39465.0,678.0,34998.0,Personal,Unemployed,18,Good,0.3578081410879388,222171.0,2.0,South Samuel,PR,Martinique,3.0,2,Alto,0
66,Female,Bachelor's,Widowed,39861.0,601.0,48146.0,Business,Self-employed,6,Poor,0.4415080502663916,162537.0,1.0,South Robert,WA,Kazakhstan,4.0,2,Alto,0
34,Non-binary,Bachelor's,Widowed,115930.0,676.0,26833.0,Personal,Unemployed,4,Excellent,0.4642957741252962,211588.0,1.0,New Monica,MP,Korea,4.0,2,Alto,0
29,Male,PhD,Single,26771.0,730.0,8160.0,Business,Unemployed,11,Poor,0.1221129247158799,292613.0,4.0,East Eric,UT,Seychelles,2.0,2,Alto,0
20,Non-binary,Bachelor's,Single,42740.0,754.0,5991.0,Auto,Self-employed,17,Good,0.48758326171364774,257827.0,0.0,Thomashaven,IA,Ghana,3.0,0,Alto,0
57,Female,Bachelor's,Widowed,79204.0,776.0,44157.0,Personal,Employed,0,Good,0.11318302000813998,80333.0,1.0,Port Cody,CO,Romania,1.0,0,Bajo,1
55,Female,PhD,Married,82968.0,679.0,14046.0,Business,Self-employed,13,Good,0.2925624278593565,270764.0,0.0,North Kimberly,MT,New Zealand,0.0,1,Medio,2
67,Female,Bachelor's,Single,92105.0,762.0,21479.0,Personal,Unemployed,6,Good,0.2138801537703762,240264.0,2.0,Browntown,OK,Cambodia,2.0,1,Bajo,1
48,Male,Master's,Married,76997.0,740.0,30977.0,Auto,Employed,3,Poor,0.3308264982956103,120880.0,3.0,West Edwardberg,FL,Micronesia,2.0,1,Bajo,1
21,Female,Bachelor's,Divorced,30040.0,725.0,41888.0,Personal,Unemployed,1,Poor,0.38712182135738427,143314.0,3.0,Clarktown,WY,Swaziland,1.0,2,Alto,0
65,Non-binary,PhD,Divorced,21080.0,761.0,8547.0,Auto,Self-employed,9,Excellent,0.14473601352474372,284256.0,2.0,Taylorshire,WA,French Southern Territories,4.0,0,Alto,0
38,Female,Bachelor's,Married,36760.0,603.0,42083.0,Personal,Unemployed,15,Poor,0.4488417445006915,156342.0,3.0,Port Kara,DE,United Kingdom,1.0,0,Alto,0
51,Male,Bachelor's,Single,105549.0,748.0,18199.0,Personal,Self-employed,8,Excellent,0.2254559344610523,205428.0,0.0,Kellyberg,AZ,Australia,3.0,2,Alto,0
29,Male,PhD,Widowed,46272.0,661.0,12650.0,Home,Self-employed,18,Good,0.3580779206968583,293068.0,1.0,Brianmouth,AR,Tokelau,4.0,2,Alto,0
30,Non-binary,High School,Divorced,37187.0,717.0,34501.0,Personal,Unemployed,8,Good,0.5691688242876269,286851.0,0.0,South Taratown,SD,Tokelau,3.0,0,Alto,0
48,Female,PhD,Widowed,116742.0,670.0,15456.0,Business,Self-employed,5,Poor,0.4061427894639337,78874.0,1.0,Mathewsborough,AZ,Argentina,0.0,1,Medio,2
29,Non-binary,High School,Single,91123.0,711.0,28082.0,Business,Employed,5,Good,0.4649793844799367,116211.0,4.0,North Malik,AL,Kuwait,0.0,1,Bajo,1
59,Female,Bachelor's,Single,41106.0,757.0,44531.0,Personal,Unemployed,18,Excellent,0.4822676605200237,255402.0,0.0,Smithborough,MA,Macao,3.0,1,Alto,0
59,Non-binary,Bachelor's,Married,80481.0,721.0,31165.0,Home,Employed,10,Fair,0.4343823518452864,281346.0,0.0,South Sharonmouth,CA,Spain,2.0,2,Bajo,1
40,Non-binary,High School,Divorced,40551.0,784.0,42257.0,Home,Employed,9,Fair,0.2786745695843935,199119.0,4.0,Ronaldberg,MD,Saudi Arabia,1.0,2,Bajo,1
24,Female,Bachelor's,Single,89206.0,610.0,30320.0,Auto,Self-employed,8,Excellent,0.4540122739391578,171313.0,0.0,Kathleentown,MO,Liechtenstein,4.0,0,Alto,0
49,Female,PhD,Widowed,116815.0,794.0,35439.0,Business,Unemployed,12,Poor,0.2933335597148543,47063.0,4.0,West Melissamouth,ID,Wallis and Futuna,3.0,2,Alto,0
28,Non-binary,Bachelor's,Divorced,83996.0,615.0,28543.0,Personal,Unemployed,6,Excellent,0.3244733268024974,240596.0,4.0,Youngborough,ND,Turkmenistan,4.0,2,Alto,0
63,Male,Master's,Divorced,24094.0,765.0,25450.0,Business,Unemployed,4,Poor,0.22973777562224593,281069.0,0.0,Markchester,NC,British Indian Ocean Territory (Chagos Archipelago),4.0,1,Alto,0
64,Non-binary,Bachelor's,Married,38643.0,694.0,34278.0,Auto,Employed,8,Good,0.343749211773414,161189.0,3.0,Reillyside,GU,Jersey,1.0,0,Alto,0
51,Non-binary,PhD,Married,106708.0,739.0,20411.0,Auto,Self-employed,17,Fair,0.4412089164791566,143215.0,4.0,Markland,SC,Belize,3.0,0,Alto,0
42,Female,Bachelor's,Divorced,103247.0,708.0,21059.0,Auto,Unemployed,3,Fair,0.37104863770494845,199480.0,4.0,South Candace,MS,American Samoa,3.0,2,Alto,0
48,Male,Master's,Married,36484.0,615.0,16213.0,Auto,Unemployed,2,Fair,0.19604939178377026,20203.0,2.0,Morrisville,RI,Latvia,4.0,1,Alto,0
42,Female,PhD,Single,119007.0,601.0,38500.0,Business,Self-employed,18,Good,0.32074070149927936,71820.0,0.0,West Nathaniel,VT,Albania,0.0,1,Medio,2
25,Male,Master's,Single,26473.0,651.0,18307.0,Business,Self-employed,16,Excellent,0.1774794255964862,48972.0,4.0,West Joshuashire,HI,United States Virgin Islands,0.0,2,Alto,0
66,Non-binary,Bachelor's,Widowed,70551.0,743.0,30104.0,Business,Self-employed,2,Excellent,0.3836022666101039,172089.0,3.0,Lake Debra,IA,French Southern Territories,2.0,2,Bajo,1
65,Non-binary,Master's,Married,51481.0,686.0,45890.0,Business,Unemployed,19,Excellent,0.3732360463570934,157694.0,0.0,Farrellchester,MI,Uruguay,1.0,2,Bajo,1
22,Non-binary,High School,Divorced,88165.0,738.0,44765.0,Auto,Unemployed,3,Fair,0.42513184965730877,94271.0,2.0,Rogerbury,NM,Tokelau,0.0,0,Bajo,1
69,Non-binary,Bachelor's,Married,31344.0,628.0,16623.0,Auto,Self-employed,17,Poor,0.3122908736335769,80124.0,0.0,Davidfort,IL,Tunisia,0.0,1,Alto,0
51,Female,Bachelor's,Widowed,90766.0,651.0,25240.0,Auto,Employed,11,Fair,0.4563018350947524,163457.0,2.0,East Dawn,MH,Kenya,2.0,1,Medio,2
64,Non-binary,PhD,Married,51094.0,758.0,7215.0,Business,Unemployed,16,Fair,0.4221520362100908,190645.0,3.0,East Douglas,MD,Mayotte,2.0,1,Bajo,1
33,Non-binary,Master's,Divorced,83554.0,743.0,48664.0,Home,Unemployed,16,Fair,0.25459302000788886,96989.0,0.0,Brooksville,AS,Pitcairn Islands,0.0,1,Bajo,1
53,Male,Master's,Divorced,62876.0,690.0,39134.0,Auto,Employed,9,Good,0.5466924539341621,55565.0,4.0,North Jennifer,DC,Bermuda,4.0,1,Alto,0
58,Female,PhD,Divorced,59113.0,716.0,17384.0,Auto,Self-employed,15,Excellent,0.3669053643028911,140585.0,1.0,Lake Taylorfurt,UT,Montenegro,3.0,0,Alto,0
65,Non-binary,Master's,Married,24054.0,731.0,15988.0,Home,Employed,15,Excellent,0.18172125766540706,114409.0,3.0,Lake Aaronside,AZ,Central African Republic,1.0,2,Alto,0
63,Non-binary,Master's,Divorced,107017.0,770.0,42405.0,Personal,Unemployed,9,Fair,0.5456232693573372,128462.0,3.0,Matthewhaven,AS,Niger,4.0,1,Alto,0
61,Male,Master's,Divorced,81271.0,659.0,32241.0,Home,Unemployed,5,Good,0.12787198142425796,118172.0,4.0,Port Lori,AK,Serbia,1.0,0,Medio,2
61,Male,Bachelor's,Single,26732.0,668.0,31107.0,Auto,Unemployed,16,Poor,0.18197442685304285,64741.0,0.0,Flowersshire,NH,Kyrgyz Republic,4.0,0,Alto,0
24,Female,Master's,Married,109043.0,721.0,41973.0,Personal,Self-employed,17,Excellent,0.24396478453394446,154466.0,4.0,South Kenneth,WA,Taiwan,0.0,1,Bajo,1
68,Male,Master's,Single,73389.0,669.0,43202.0,Business,Employed,14,Poor,0.30381318587168693,204985.0,2.0,West Jacob,NJ,Christmas Island,3.0,1,Alto,0
21,Non-binary,Master's,Married,100337.0,687.0,36805.0,Home,Employed,4,Excellent,0.3216078108837094,274938.0,2.0,Port Michellehaven,HI,South Africa,0.0,2,Bajo,1
38,Non-binary,Bachelor's,Married,50268.0,759.0,16460.0,Business,Self-employed,13,Excellent,0.5188672128124685,278633.0,4.0,Sanchezmouth,VT,Zambia,4.0,0,Alto,0
49,Non-binary,PhD,Divorced,37637.0,690.0,25005.0,Business,Employed,3,Good,0.5809759981135868,55875.0,0.0,East Daniel,MN,Niue,4.0,1,Alto,0
56,Male,High School,Widowed,42597.0,644.0,35406.0,Auto,Employed,11,Poor,0.14643968422864437,188660.0,3.0,West Barbarafurt,NJ,Faroe Islands,2.0,2,Medio,2
69,Non-binary,High School,Married,36040.0,737.0,11112.0,Personal,Self-employed,4,Excellent,0.30194464129892706,79983.0,3.0,South George,KS,Mauritania,4.0,1,Alto,0
21,Female,High School,Divorced,96729.0,649.0,28026.0,Auto,Unemployed,9,Excellent,0.27540321102257204,70784.0,0.0,Port Angela,WI,Serbia,4.0,2,Alto,0
33,Male,High School,Divorced,51147.0,724.0,24812.0,Personal,Unemployed,11,Poor,0.31022743214401605,222225.0,3.0,North Brendanhaven,MP,Comoros,4.0,1,Alto,0
22,Male,High School,Single,100746.0,776.0,45106.0,Personal,Unemployed,8,Excellent,0.5968182704197631,110919.0,2.0,Susanfurt,VA,Japan,0.0,0,Bajo,1
39,Female,High School,Divorced,93634.0,642.0,8039.0,Home,Employed,3,Good,0.4909689635776663,24931.0,2.0,Tuckerview,CA,Western Sahara,4.0,0,Alto,0
57,Female,PhD,Married,89998.0,765.0,21077.0,Home,Employed,7,Fair,0.26177906553117514,263635.0,4.0,Brittanyside,KS,Cote d'Ivoire,2.0,1,Bajo,1
66,Female,High School,Widowed,96990.0,762.0,16970.0,Auto,Employed,10,Fair,0.23844605437777341,165982.0,3.0,Port Kelly,TN,Peru,0.0,0,Bajo,1
29,Non-binary,Master's,Single,41086.0,632.0,8447.0,Auto,Employed,11,Fair,0.14837641894658585,45835.0,3.0,West Christopher,GU,Turkey,3.0,2,Alto,0
68,Male,Master's,Divorced,92035.0,728.0,34079.0,Auto,Unemployed,1,Fair,0.5018989478634373,49615.0,3.0,West Jenniferland,MP,Poland,4.0,2,Alto,0
43,Non-binary,Bachelor's,Married,116889.0,611.0,20317.0,Home,Unemployed,10,Poor,0.31710313004628754,91033.0,0.0,New Dennis,VT,Sierra Leone,2.0,0,Medio,2
61,Female,Master's,Single,116920.0,698.0,34671.0,Auto,Unemployed,8,Fair,0.4742075803719582,193391.0,1.0,Smithborough,NH,Uruguay,0.0,2,Bajo,1
67,Male,Bachelor's,Widowed,93098.0,640.0,14192.0,Auto,Unemployed,9,Poor,0.543843539125099,162013.0,2.0,Port Bradley,MO,Comoros,4.0,2,Alto,0
19,Male,Master's,Single,90494.0,701.0,44737.0,Business,Employed,17,Fair,0.43914323712035785,247167.0,2.0,Nicoleborough,AS,Palau,1.0,0,Bajo,1
62,Male,PhD,Widowed,111512.0,794.0,26061.0,Home,Unemployed,13,Poor,0.17063969231889917,90373.0,4.0,Margaretland,MN,Luxembourg,0.0,1,Bajo,1
43,Non-binary,Master's,Married,111860.0,623.0,16743.0,Auto,Unemployed,19,Excellent,0.16866112954919685,115657.0,1.0,Stanleybury,KS,Estonia,4.0,2,Alto,0
21,Female,High School,Widowed,65330.0,619.0,48155.0,Home,Self-employed,19,Fair,0.45929984463428386,113279.0,3.0,New Adam,MS,Grenada,3.0,2,Alto,0
52,Non-binary,PhD,Single,47603.0,665.0,49815.0,Business,Self-employed,13,Good,0.3065549734789341,87571.0,0.0,Port Charles,IN,Greece,4.0,0,Alto,0
23,Female,Master's,Single,44512.0,757.0,24839.0,Personal,Self-employed,17,Good,0.4592740349138619,102429.0,1.0,Danieltown,SC,Gabon,2.0,2,Bajo,1
23,Female,High School,Married,35648.0,705.0,5496.0,Home,Self-employed,1,Excellent,0.4744612113896719,211248.0,3.0,Lake Courtney,IL,Netherlands,3.0,1,Alto,0
38,Male,Bachelor's,Married,72182.0,624.0,34000.0,Business,Self-employed,7,Fair,0.3584478659849123,256579.0,1.0,Michaelbury,DC,Saint Kitts and Nevis,3.0,0,Alto,0
69,Male,PhD,Single,23034.0,793.0,11923.0,Personal,Unemployed,1,Excellent,0.39728799281425464,255166.0,1.0,New Nicoleview,ID,Cayman Islands,4.0,0,Alto,0
46,Female,PhD,Single,24409.0,721.0,45270.0,Home,Employed,10,Poor,0.590358335604193,228689.0,2.0,Elizabethbury,NE,Tajikistan,4.0,1,Alto,0
20,Male,High School,Married,68575.0,686.0,38653.0,Auto,Employed,0,Excellent,0.1718169017742209,216093.0,3.0,West Lauren,AR,Netherlands,1.0,0,Bajo,1
20,Female,Master's,Widowed,48688.0,780.0,45080.0,Business,Self-employed,4,Excellent,0.20680387605792058,85342.0,3.0,East Stephaniemouth,SC,France,2.0,2,Bajo,1
58,Male,High School,Married,85430.0,681.0,20415.0,Auto,Employed,12,Fair,0.29771275321939183,190710.0,3.0,Katherineview,KS,New Caledonia,4.0,1,Alto,0
47,Male,Master's,Divorced,68704.0,626.0,18672.0,Home,Unemployed,16,Excellent,0.12380133413081293,233651.0,4.0,New Laura,VI,Azerbaijan,2.0,0,Medio,2
52,Non-binary,High School,Single,42625.0,619.0,28194.0,Business,Unemployed,3,Excellent,0.1097376621598172,98874.0,4.0,Bakerport,PW,Cyprus,1.0,1,Medio,2
34,Female,High School,Widowed,58738.0,634.0,37272.0,Home,Self-employed,10,Poor,0.38030080542065225,190369.0,3.0,Andrewton,CO,Puerto Rico,4.0,0,Alto,0
40,Female,High School,Married,88769.0,622.0,13320.0,Home,Self-employed,15,Poor,0.42503825974203013,111560.0,2.0,South Kimberly,DC,Slovenia,2.0,0,Medio,2
66,Non-binary,PhD,Divorced,23512.0,761.0,5368.0,Business,Employed,14,Good,0.5241155540452715,199402.0,0.0,Cobbview,CO,Morocco,4.0,2,Alto,0
62,Male,Master's,Married,102755.0,766.0,37035.0,Auto,Self-employed,17,Fair,0.2716346785820686,177527.0,0.0,Michaelfurt,UT,Malawi,0.0,0,Bajo,1
65,Male,High School,Single,94102.0,660.0,41884.0,Personal,Unemployed,4,Poor,0.5078133753607824,168309.0,0.0,West Sharon,PA,Namibia,2.0,1,Medio,2
23,Male,Bachelor's,Widowed,35077.0,684.0,45861.0,Home,Self-employed,11,Fair,0.5748394324705096,270279.0,1.0,Manningberg,WV,Spain,0.0,1,Alto,0
68,Non-binary,PhD,Single,48774.0,638.0,11797.0,Home,Employed,5,Fair,0.4409346094535478,280685.0,3.0,Watsonshire,HI,Saint Kitts and Nevis,0.0,1,Medio,2
38,Female,Master's,Married,84557.0,736.0,23495.0,Business,Unemployed,13,Good,0.48870040425274397,119112.0,2.0,Butlerton,OH,Saint Pierre and Miquelon,0.0,0,Bajo,1
53,Non-binary,High School,Single,111071.0,659.0,15634.0,Personal,Employed,1,Poor,0.22478597010130832,82934.0,2.0,Sherrihaven,NH,Tuvalu,2.0,2,Medio,2
48,Male,PhD,Married,25769.0,728.0,30657.0,Auto,Employed,3,Excellent,0.5963982587336577,136759.0,1.0,Sonyaville,NV,Kiribati,3.0,0,Alto,0
59,Male,High School,Widowed,39332.0,761.0,8243.0,Personal,Self-employed,9,Good,0.36167892290596637,291571.0,1.0,Lawsonhaven,NM,Guyana,3.0,0,Alto,0
44,Male,High School,Married,69966.0,651.0,31592.0,Home,Employed,6,Poor,0.3391364620777697,62134.0,3.0,South Christophertown,WA,Grenada,3.0,1,Alto,0
22,Female,PhD,Single,61230.0,661.0,17515.0,Personal,Employed,0,Fair,0.2962937779017243,229799.0,1.0,Port Christopher,CA,Fiji,3.0,1,Alto,0
52,Non-binary,Bachelor's,Single,62180.0,762.0,47971.0,Home,Employed,16,Fair,0.5734866363397739,214999.0,1.0,North Nicholasbury,AS,Anguilla,0.0,1,Bajo,1
29,Female,Bachelor's,Married,104267.0,754.0,9531.0,Business,Employed,5,Excellent,0.5349676460639069,192729.0,0.0,Kellybury,CA,Martinique,4.0,1,Alto,0
51,Male,High School,Married,90422.0,769.0,22219.0,Personal,Unemployed,11,Fair,0.46020490349500487,147198.0,1.0,Myersstad,GA,Togo,1.0,0,Bajo,1
28,Male,Bachelor's,Married,105000.0,763.0,45284.0,Business,Unemployed,15,Fair,0.3911564248810451,276451.0,1.0,East Andrew,OH,Hong Kong,1.0,0,Bajo,1
63,Female,Bachelor's,Single,114583.0,749.0,8324.0,Auto,Employed,7,Fair,0.4277809202696591,214885.0,3.0,Rubioborough,LA,Belgium,4.0,1,Alto,0
18,Male,High School,Widowed,28787.0,726.0,48484.0,Auto,Employed,4,Fair,0.19626717133230617,73082.0,0.0,Port Kathleen,AZ,Latvia,1.0,2,Alto,0
50,Non-binary,PhD,Widowed,24096.0,704.0,23889.0,Home,Employed,6,Poor,0.47972456545223285,71600.0,1.0,Michaelshire,MP,Mozambique,0.0,1,Alto,0
69,Non-binary,Master's,Single,100596.0,658.0,25983.0,Personal,Unemployed,12,Poor,0.4585021803371656,221759.0,1.0,East Darrenview,KY,Ecuador,0.0,0,Medio,2
49,Female,Master's,Married,39984.0,657.0,16472.0,Auto,Self-employed,0,Excellent,0.5695563982979402,98187.0,4.0,Johnnytown,AL,Saint Barthelemy,2.0,2,Alto,0
50,Non-binary,High School,Single,82453.0,701.0,12802.0,Business,Self-employed,3,Poor,0.13549041046769736,20374.0,0.0,Tamarastad,HI,Tajikistan,2.0,2,Bajo,1
18,Male,PhD,Married,65798.0,757.0,40467.0,Business,Unemployed,12,Excellent,0.13494765783311882,69521.0,2.0,Hullmouth,ND,Cape Verde,2.0,1,Bajo,1
22,Non-binary,Master's,Widowed,74235.0,692.0,27277.0,Personal,Unemployed,8,Excellent,0.1782341661615159,254998.0,1.0,South Johnton,SC,Jordan,4.0,2,Alto,0
38,Non-binary,Bachelor's,Single,93480.0,733.0,49851.0,Personal,Self-employed,19,Excellent,0.44580369422522914,31189.0,0.0,Brandyland,SC,French Guiana,2.0,0,Bajo,1
32,Non-binary,Bachelor's,Married,68640.0,757.0,39149.0,Auto,Unemployed,6,Good,0.34325213643312225,134970.0,2.0,West Kathrynside,TX,Saint Pierre and Miquelon,1.0,0,Bajo,1
64,Non-binary,Master's,Married,103634.0,644.0,32694.0,Auto,Employed,18,Good,0.14109432032449434,101682.0,4.0,South Deborahborough,VA,Botswana,2.0,1,Medio,2
46,Male,Bachelor's,Single,63739.0,710.0,32254.0,Business,Unemployed,15,Good,0.5196548392211633,87440.0,3.0,Port Christopher,WY,Singapore,2.0,0,Bajo,1
33,Female,PhD,Divorced,60376.0,612.0,16928.0,Home,Self-employed,2,Fair,0.5734432307771484,182076.0,1.0,South Matthewstad,VA,Bouvet Island (Bouvetoya),0.0,2,Medio,2
64,Female,PhD,Married,99428.0,708.0,7806.0,Personal,Unemployed,18,Good,0.4160443667382654,83412.0,2.0,West Hannahburgh,NH,Nigeria,3.0,0,Alto,0
18,Male,Bachelor's,Widowed,54986.0,643.0,45149.0,Home,Unemployed,2,Excellent,0.45659126582208487,278807.0,1.0,Leemouth,MT,Czech Republic,2.0,1,Medio,2
37,Non-binary,Master's,Widowed,38330.0,763.0,28925.0,Personal,Employed,4,Poor,0.2663525445694962,150125.0,4.0,West Justinville,MP,Mexico,1.0,1,Alto,0
21,Female,Bachelor's,Widowed,36447.0,619.0,24804.0,Home,Unemployed,19,Good,0.5946035599111396,245890.0,0.0,North Whitney,IN,Italy,1.0,0,Alto,0
58,Non-binary,PhD,Single,71434.0,747.0,5877.0,Auto,Employed,18,Excellent,0.2555138845219693,30394.0,1.0,Shawnport,NH,Namibia,0.0,1,Bajo,1
46,Non-binary,PhD,Divorced,75744.0,631.0,40701.0,Personal,Self-employed,0,Fair,0.29061867733951485,102832.0,4.0,Markfort,NE,Montenegro,3.0,0,Alto,0
42,Male,High School,Single,37830.0,677.0,30839.0,Home,Unemployed,8,Poor,0.20651781699504776,157713.0,0.0,North James,OR,Slovakia (Slovak Republic),1.0,1,Alto,0
18,Non-binary,Master's,Divorced,20500.0,623.0,28188.0,Auto,Employed,6,Good,0.2860130067156802,195069.0,0.0,Lake Davidfort,AZ,Guyana,2.0,2,Alto,0
67,Non-binary,Master's,Married,27649.0,754.0,38572.0,Home,Employed,18,Fair,0.28992425426590973,60915.0,4.0,Laurenfurt,GU,Belarus,1.0,0,Alto,0
22,Non-binary,Bachelor's,Widowed,90639.0,620.0,44101.0,Home,Self-employed,16,Good,0.4554125597299927,297705.0,2.0,Jerrybury,WI,Bahamas,1.0,2,Medio,2
42,Non-binary,Bachelor's,Widowed,98348.0,766.0,9290.0,Personal,Self-employed,16,Fair,0.3829996872356033,150748.0,2.0,Michealfurt,AK,Tuvalu,0.0,2,Bajo,1
43,Non-binary,PhD,Single,89131.0,629.0,8138.0,Personal,Unemployed,10,Excellent,0.38377057910159684,115995.0,0.0,Daviesmouth,MN,Norway,2.0,1,Medio,2
54,Male,Master's,Widowed,110253.0,676.0,21023.0,Auto,Unemployed,9,Excellent,0.4598341255802687,297512.0,4.0,South Christopher,IL,Tanzania,3.0,0,Alto,0
30,Male,Master's,Widowed,50083.0,706.0,39686.0,Personal,Self-employed,14,Fair,0.22119270735325067,209096.0,4.0,Melissaberg,NC,Saint Vincent and the Grenadines,4.0,0,Alto,0
19,Non-binary,High School,Single,119539.0,787.0,29398.0,Personal,Self-employed,12,Fair,0.45363694064463145,272660.0,2.0,Goodmouth,OR,United Arab Emirates,3.0,1,Alto,0
57,Male,Master's,Widowed,52322.0,665.0,49360.0,Home,Employed,10,Fair,0.31199835115778685,87211.0,0.0,Reesechester,DE,Antigua and Barbuda,2.0,1,Medio,2
47,Male,PhD,Married,101664.0,603.0,49634.0,Home,Unemployed,7,Excellent,0.4743525989443561,172928.0,2.0,East Ashley,AR,Niue,2.0,0,Medio,2
26,Male,High School,Divorced,84823.0,638.0,10910.0,Business,Self-employed,3,Good,0.4880665322139577,186680.0,0.0,West Annburgh,NC,Venezuela,3.0,1,Alto,0
19,Non-binary,Master's,Divorced,27509.0,695.0,41472.0,Personal,Unemployed,12,Excellent,0.24428049411232303,202553.0,4.0,Georgeton,AS,Guinea,1.0,2,Alto,0
33,Non-binary,High School,Widowed,80746.0,755.0,41549.0,Personal,Self-employed,4,Fair,0.2236579980939832,159574.0,0.0,Vargaston,MD,Western Sahara,1.0,1,Bajo,1
28,Non-binary,PhD,Divorced,113812.0,746.0,30454.0,Business,Employed,12,Poor,0.37403168827719635,129584.0,1.0,West Dannystad,NH,Netherlands Antilles,4.0,1,Alto,0
